0_0_A,0_82_aout_A,0_82_bout_A,0_164_aout_A,0_164_bout_A,0_246_aout_A,0_246_bout_A,360_0_A,360_82_aout_A,360_82_bout_A,360_164_aout_A,360_164_bout_A,360_246_aout_A,360_246_bout_A,660_0_A,660_82_aout_A,660_82_bout_A,660_164_aout_A,660_164_bout_A,660_246_aout_A,660_246_bout_A,960_0_A,960_82_aout_A,960_82_bout_A,960_164_aout_A,960_164_bout_A,960_246_aout_A,960_246_bout_A,0_0_B,0_82_aout_B,0_82_bout_B,0_164_aout_B,0_164_bout_B,0_246_aout_B,0_246_bout_B,360_0_B,360_82_aout_B,360_82_bout_B,360_164_aout_B,360_164_bout_B,360_246_aout_B,360_246_bout_B,660_0_B,660_82_aout_B,660_82_bout_B,660_164_aout_B,660_164_bout_B,660_246_aout_B,660_246_bout_B,960_0_B,960_82_aout_B,960_82_bout_B,960_164_aout_B,960_164_bout_B,960_246_aout_B,960_246_bout_B,0_0_C,0_82_aout_C,0_82_bout_C,0_164_aout_C,0_164_bout_C,0_246_aout_C,0_246_bout_C,360_0_C,360_82_aout_C,360_82_bout_C,360_164_aout_C,360_164_bout_C,360_246_aout_C,360_246_bout_C,660_0_C,660_82_aout_C,660_82_bout_C,660_164_aout_C,660_164_bout_C,660_246_aout_C,660_246_bout_C,960_0_C,960_82_aout_C,960_82_bout_C,960_164_aout_C,960_164_bout_C,960_246_aout_C,960_246_bout_C,0_0_D,0_82_aout_D,0_82_bout_D,0_164_aout_D,0_164_bout_D,0_246_aout_D,0_246_bout_D,360_0_D,360_82_aout_D,360_82_bout_D,360_164_aout_D,360_164_bout_D,360_246_aout_D,360_246_bout_D,660_0_D,660_82_aout_D,660_82_bout_D,660_164_aout_D,660_164_bout_D,660_246_aout_D,660_246_bout_D,960_0_D,960_82_aout_D,960_82_bout_D,960_164_aout_D,960_164_bout_D,960_246_aout_D,960_246_bout_D,0_0_E,0_82_aout_E,0_82_bout_E,0_164_aout_E,0_164_bout_E,0_246_aout_E,0_246_bout_E,360_0_E,360_82_aout_E,360_82_bout_E,360_164_aout_E,360_164_bout_E,360_246_aout_E,360_246_bout_E,660_0_E,660_82_aout_E,660_82_bout_E,660_164_aout_E,660_164_bout_E,660_246_aout_E,660_246_bout_E,960_0_E,960_82_aout_E,960_82_bout_E,960_164_aout_E,960_164_bout_E,960_246_aout_E,960_246_bout_E
10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
9895,9831,9889,9861,9791,9853,9896,9845,9805,9906,9920,9854,9991,10000,9711,9752,9692,9874,9700,9931,9999,9638,9844,9671,9917,9550,9662,9823,9961,9510,9771,9980,9489,9748,9761,9665,9734,9307,9934,9618,9533,9387,9683,9808,9159,9821,9147,9957,9014,5400,6981,8350,7745,6669,5817,8842,9423,9714,9687,9388,9555,9411,9842,9538,9267,8983,9740,9438,9488,9600,9343,9370,9377,9264,9085,9616,9373,9933,9435,9535,9783,9785,9764,9249,9325,9383,9776,9678,9578,9838,9581,9333,9841,9353,9482,9309,9865,9459,9249,9758,9586,9814,9154,8272,9463,9263,8495,8639,8835,9226,7697,8775,9607,9695,9851,9498,9490,9847,9833,9906,9556,9751,9800,9477,9634,9895,9738,9717,9253,9566,9620,9749,9532,9753,9571,9691,9733,9480,9723,9771
7879,8274,6694,7413,7899,7543,6636,8000,5743,8341,6975,8668,8151,7683,6343,6694,6123,7308,6816,7867,8017,8038,6583,7020,7036,8400,6071,7248,7580,7344,7913,7226,6196,7302,4481,7119,6235,5748,6601,4059,6428,4315,8062,6783,5126,5834,5692,6913,5069,1094,934,5694,4412,2176,1718,3535,7355,6512,7712,6314,7172,7097,7271,6682,7398,7088,7955,6785,6648,6777,7637,7408,7682,7344,6514,8325,7477,8754,7065,8707,8249,8842,8764,7536,8396,7977,8768,8303,8182,8845,8600,8727,8534,7640,7363,8795,7936,7800,7486,8702,8747,8853,8204,6863,7924,6255,5477,4512,5000,6754,3497,6022,8620,8423,8674,8553,8327,9052,8369,8717,8818,8250,8823,8735,8479,8908,8975,8450,8920,7931,8419,8748,8633,8457,8793,8798,8382,8498,8814,8753
7788,7583,5337,6290,7470,6850,6350,7260,3558,6991,5711,8254,7638,7077,5707,6562,6049,6358,5256,6978,7660,7668,5341,6072,6334,7064,5626,5138,5494,5990,7803,5688,4014,5967,2725,5202,4286,4217,5352,3009,3841,2725,6828,6145,3294,3960,4512,4543,2924,2739,577,4945,3052,223,1799,2165,6973,4711,5629,5552,6418,5601,6647,5592,5728,6519,6281,5977,4880,5622,7093,6925,7066,6643,5861,7684,7385,8373,5822,6851,7616,8314,7947,6205,8106,7500,8269,7374,7398,8297,8414,8472,8151,7221,5618,7106,4540,6746,5151,8119,6806,7748,6133,6751,7350,4345,2019,2847,2539,4918,1845,2921,8086,7749,7686,8301,6566,8436,7971,7016,5929,6237,7912,8409,6137,7981,8429,7564,8367,6423,7981,8365,7087,5168,7813,7594,7488,5717,8474,6810
7886,6465,4516,5894,7168,5898,5648,6454,2701,6536,4980,7307,6259,6889,5736,6535,6253,5991,5599,6334,7534,7141,3967,5813,6443,6058,4923,4226,4403,4772,5957,4535,3977,5334,2591,3624,3286,4242,4057,2750,3355,2755,6550,5040,3275,4248,3322,4042,2417,3133,547,5037,2689,175,2035,1338,7165,4833,4931,5658,4970,5258,6086,5134,5841,6202,5815,5685,4535,4974,7032,6374,7042,5973,5188,7463,6930,8191,5153,5629,7321,7408,7098,5603,7907,6390,7872,5755,6738,8052,7995,8351,7907,6386,5342,6382,3652,6594,4729,8060,6128,7605,5567,6376,4747,2194,838,1626,1612,2943,1625,1217,8333,7572,6442,8114,6622,6488,6551,6093,4958,5844,7625,8200,6078,7162,7913,6425,8191,5618,7363,7957,5145,4509,5366,6239,6921,5095,8066,5744
7808,5733,4045,5792,7170,5433,6127,5778,3770,6282,5128,6800,5746,6452,5839,6399,5419,6208,6129,5928,7290,6338,3073,5307,5626,5531,3896,4200,3298,4563,5119,4222,4067,4738,2439,3060,2355,4321,3088,2148,3369,2115,5867,4798,3194,3419,2955,4020,1868,2996,660,4624,2373,100,2067,707,7598,5086,5108,5913,4652,4916,5807,4393,5429,6619,5774,5143,4619,4574,7314,5663,6399,5674,4697,6163,6473,7799,4810,5282,6816,6026,6560,5277,7037,5074,7391,5589,6058,7683,7080,8091,7578,6001,5145,5830,2680,6587,4532,7963,5723,7469,5482,5750,4406,1314,335,1191,1355,2570,1534,704,7789,7427,5593,7669,6070,5741,5754,5618,5139,5661,7418,7820,6165,6754,7529,5876,7953,5285,6726,7388,4938,4505,4728,6189,6228,4771,7902,5570
6753,5618,3760,5748,7452,5123,5866,5649,4055,6393,5273,6146,5533,6158,5667,6081,5140,6179,6147,5660,7187,5496,3119,5251,5604,4816,3024,3980,2461,4551,4751,3598,4010,4575,2236,3193,2033,4195,2704,1637,3488,1888,5522,4555,2930,3441,2724,3783,1636,2350,937,4352,2070,57,2542,395,7620,5432,5063,5869,4047,4472,5302,4027,5242,6479,5556,4461,4523,4039,7015,4877,5452,5600,4602,5455,6386,7550,4553,5183,6208,5313,6327,4892,6073,3903,6744,5534,5942,7313,6342,7912,7084,6019,4964,5259,2611,6414,4404,7855,5725,7291,5435,5001,4259,641,123,807,897,2415,1107,478,7342,7277,5289,7334,5276,5246,4794,4983,5428,5565,7353,7753,6202,6033,7480,5585,7328,5324,6678,7139,4731,4398,4731,6371,6005,4496,7812,5340
5716,5709,3695,5768,7366,5091,5541,5511,4470,6233,5196,5772,5101,6275,5495,6045,4904,6444,6081,5611,6974,4944,3159,5570,5596,4654,2691,3586,2095,4577,4398,3125,3888,4281,2064,3166,1971,4133,2662,1536,3804,1772,5473,4446,2644,3391,2202,3761,1566,2293,1084,4401,1991,17,2544,299,7243,5197,4707,5680,3073,4533,4903,3947,5143,5966,5549,4484,4585,3605,6741,4464,4719,5726,4550,5050,6201,7318,4252,4947,5980,4568,6316,4773,5627,3288,6049,5632,5591,7126,5742,7681,6771,5975,4738,4628,2677,6328,4151,7500,5829,6570,5292,4194,4175,454,42,513,767,1710,739,247,7249,7021,5096,6978,5278,4771,4406,4610,5594,5485,7381,7712,6218,5446,7454,4739,6593,4802,6755,6849,4450,3873,4832,6370,5855,4283,7671,5056
5412,5795,3780,5745,7417,5104,5350,5560,4392,6041,4510,5421,4843,6260,4964,6051,4622,6486,6165,5607,6776,4828,3300,5890,5677,4580,2434,3290,1869,4521,3726,3239,3795,3888,1991,3184,1982,4046,2675,1348,4106,1732,5298,4444,2277,3371,1941,3706,1682,2172,1087,4376,1923,7,2446,246,6916,5105,4518,5240,2797,4905,4649,3859,5329,5518,5372,4556,4514,3315,6539,4224,3970,6053,4856,4991,6181,6889,4080,4637,5738,3882,6213,4627,5311,2993,5770,5678,5040,7167,5380,7585,6613,5538,4582,4131,2826,6461,3973,7382,5954,6103,5191,3529,4106,291,6,176,585,938,469,189,7220,6820,4921,6713,5256,4480,4434,4246,5608,5375,7355,7346,6228,4791,6874,4204,6297,4675,6537,6414,4321,3571,4803,6254,5537,4311,7446,4549
5404,5741,3543,5793,7488,5154,5152,5226,4128,5968,4271,5521,4665,6311,4793,5618,4415,6333,6147,5432,6633,4793,3257,6705,5144,4095,2349,3101,1587,4446,2603,3110,3672,3742,1936,3139,1910,3927,2582,1348,4079,1613,5119,4424,2064,3237,1733,3477,1821,2148,1092,4211,1864,2,2283,196,6893,4942,4488,4926,2784,5131,4361,4156,5695,5303,5234,4522,4380,3247,6349,3882,3386,6157,5063,5040,5974,6680,3926,4578,5478,3506,6051,4489,4886,2925,4960,5998,5043,7179,5167,7374,6513,5160,4591,3985,2743,6468,3797,7249,5857,5295,4938,3228,3977,160,0,90,551,620,352,95,7182,6753,4836,6510,5159,4323,4345,3992,5629,5323,7280,7057,6228,4580,6397,3703,5877,4651,6358,6016,4178,3214,4721,6208,5145,4555,7117,3502
