0_0,0_164_aout,0_164_bout,0_246_aout,0_246_bout,0_82_aout,0_82_bout,360_0,360_164_aout,360_164_bout,360_246_aout,360_246_bout,360_82_aout,360_82_bout,660_0,660_164_aout,660_164_bout,660_246_aout,660_246_bout,660_82_aout,660_82_bout,960_0,960_164_aout,960_164_bout,960_246_aout,960_246_bout,960_82_aout,960_82_bout
10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
9772.8,9580.6,9805.4,9595.8,9665.8,9803.2,9919.6,9610.8,9585.8,9580.6,9492.2,9356.6,9498.0,9483.2,9596.0,9140.8,8981.0,9232.0,9194.8,8862.0,8794.8,7906.6,7902.0,7822.6,8011.4,7838.0,8951.2,8306.0
8577.2,8645.2,8852.2,8688.8,8638.2,8656.4,8891.8,8453.2,8566.4,8231.0,8159.6,8177.2,8427.6,8056.6,8817.8,7954.0,7771.8,7926.8,8228.2,7682.0,7294.4,7074.2,7099.4,6869.0,7151.4,6977.8,7449.4,6974.6
7282.4,7562.0,7647.8,7901.8,7752.6,7906.4,7849.0,6966.8,7002.6,6763.2,6880.2,6520.0,7248.8,6494.2,7380.8,6299.8,5429.8,6392.0,6531.8,6597.8,5840.0,6456.2,6252.4,5505.4,6079.2,6079.0,6046.0,6004.6
6257.4,6436.2,6852.4,7333.8,6767.2,6962.8,6610.0,5761.2,5767.2,5878.0,5912.8,5833.6,6205.4,5226.6,5922.8,5241.8,4489.4,5499.0,5590.8,5843.8,4856.4,5318.6,5507.6,4540.0,5208.4,5422.4,5370.8,5215.8
5885.2,6002.0,6374.6,6699.4,6378.4,6306.0,5900.2,5093.0,5321.2,5655.4,5198.2,5310.2,5622.8,4668.8,5457.0,4817.4,3895.4,4887.4,5137.6,5405.8,4171.4,4694.0,4917.2,4312.0,4811.8,5079.8,4646.2,4835.0
5732.8,5843.0,5983.4,6411.4,6153.8,5892.2,5521.6,4535.2,5096.6,5373.4,4721.2,4778.0,5313.8,4237.8,5011.8,4242.4,3535.8,4518.0,4488.2,4712.2,3733.4,3941.0,4578.4,3851.4,4694.4,4783.8,4215.2,4638.0
5463.8,5616.8,5620.2,6103.4,5985.2,5655.2,5308.4,4052.8,4999.2,5068.2,4336.0,4207.6,5156.2,4010.8,4591.4,3896.8,3256.2,4334.6,4053.4,4429.6,3486.0,3566.2,4217.6,3749.6,4545.8,4399.8,3852.4,4495.8
5198.0,5301.4,5242.8,5921.6,5798.8,5605.0,5059.2,3663.2,4785.6,4758.8,4100.8,3824.4,4893.4,3788.4,4232.0,3594.6,3041.4,4116.4,3653.6,4200.2,3384.6,3290.6,3938.2,3503.8,4324.8,3969.6,3540.4,4317.2
5007.4,5038.8,5058.4,5720.6,5669.0,5545.4,5053.0,3368.0,4538.6,4556.2,3796.6,3495.2,4631.4,3642.2,3924.6,3335.4,2888.2,4012.8,3391.8,4020.6,3346.6,3063.6,3715.2,3195.0,4156.6,3778.2,3292.4,4113.8
4937.8,4891.8,4966.2,5639.4,5415.4,5489.6,5011.0,3206.0,4291.8,4296.8,3581.2,3177.4,4306.6,3435.0,3663.2,2941.6,2756.2,3935.0,3091.8,3811.2,3241.4,2861.6,3620.6,3080.4,3981.0,3681.8,3063.6,3988.8
4841.2,4781.0,4917.4,5523.6,5273.6,5271.0,4931.0,3047.6,4073.2,4103.0,3403.0,3067.4,3984.0,3235.0,3466.8,2677.6,2591.6,3774.8,2865.8,3530.2,3134.8,2562.0,3450.0,2984.4,3901.0,3608.0,2846.2,3911.4
4682.2,4658.2,4800.8,5390.6,5181.0,5146.8,4916.4,2917.8,3833.2,3942.0,3155.0,2967.6,3740.8,2998.2,3326.4,2507.4,2413.8,3669.0,2741.4,3232.4,2992.2,2407.8,3230.8,2825.6,3848.4,3444.6,2658.2,3808.4
4638.4,4542.6,4754.0,5295.8,5145.6,5061.0,4874.2,2792.2,3542.4,3741.4,2830.6,2851.4,3572.8,2777.0,3140.4,2446.2,2264.2,3547.4,2678.6,3021.0,2849.6,2287.4,3054.0,2755.4,3711.4,3256.8,2442.4,3664.6
4575.6,4439.8,4635.0,5232.8,5116.4,4995.6,4845.0,2690.4,3359.4,3531.0,2522.8,2758.8,3442.6,2553.6,3033.2,2332.8,2043.0,3444.6,2643.6,2911.4,2802.6,2161.8,2917.8,2632.8,3502.4,3121.0,2116.4,3481.2
4492.8,4316.0,4543.6,5177.8,5091.0,4974.8,4794.6,2606.8,3184.2,3458.4,2359.6,2693.8,3260.8,2432.8,2873.0,2262.4,1814.4,3351.4,2576.4,2826.8,2781.0,2036.6,2810.0,2595.6,3312.8,2981.2,1923.0,3323.4
4428.0,4249.4,4508.0,5107.2,5059.4,4927.2,4762.6,2451.2,3052.2,3364.4,2164.0,2663.2,3088.6,2324.8,2742.8,2196.4,1693.0,3200.6,2434.6,2727.4,2731.4,1978.6,2727.6,2531.0,3073.6,2847.0,1801.0,3168.4
4336.8,4172.8,4537.4,5006.2,5006.6,4903.6,4769.8,2355.8,2947.6,3286.0,2039.0,2539.6,2951.6,2227.4,2634.0,2103.2,1643.6,3078.0,2340.2,2651.0,2676.2,1912.8,2654.6,2444.4,2803.4,2750.8,1673.2,3015.2
4222.0,4126.0,4548.4,4904.6,4933.6,4905.0,4785.8,2258.0,2855.2,3213.4,1929.2,2413.2,2861.0,2164.4,2589.2,2040.2,1608.6,2932.4,2298.4,2580.6,2608.8,1847.0,2623.6,2385.4,2601.8,2634.4,1605.8,2879.8
